YawRotation,PitchRotation,RollRotation,ElapsedTimeSeconds
-11.056992,12.638547,-0.295221,372.148010
-10.971081,12.623664,-0.270154,372.169006
-10.892605,12.622927,-0.295238,372.191986
-10.842469,12.558552,-0.263511,372.213989
-10.781793,12.493958,-0.178095,372.237000
-10.760019,12.444235,-0.072101,372.257996
-10.764101,12.390994,0.016833,372.281006
-10.752067,12.352963,0.114473,372.300995
-10.757539,12.326941,0.261852,372.322998
-10.711138,12.267510,0.367316,372.346008
-10.650336,12.193731,0.459651,372.368011
-10.588140,12.185549,0.498907,372.390015
-10.548217,12.167646,0.539138,372.411011
-10.532787,12.110656,0.568154,372.434998
-10.499675,12.029991,0.597680,372.455994
-10.464213,11.939518,0.539329,372.479004
-10.456962,11.840310,0.388969,372.501007
-10.432853,11.744516,0.256296,372.523010
-10.415274,11.651264,0.169844,372.545990
-10.431479,11.588235,0.163010,372.567993
-10.460997,11.559384,0.102934,372.589996
-10.487987,11.551578,0.037271,372.613007
-10.504493,11.593583,0.000936,372.635010
-10.569949,11.716314,-0.032232,372.656006
-10.674768,11.861053,-0.031669,372.678986
-10.792938,11.931527,-0.061614,372.700989
-10.887348,11.892479,-0.091188,372.722992
-10.923930,11.868969,-0.060826,372.746002
-10.912616,11.870042,0.040036,372.768005
-10.913115,11.929751,0.098515,372.790009
-10.957458,11.995758,0.144641,372.812988
-11.034158,12.027218,0.149093,372.834015
-11.067842,11.967195,0.146489,372.856995
-11.059610,11.848964,0.152480,372.878998
-10.968298,11.694711,0.180271,372.901001
-10.871460,11.603228,0.175610,372.923004
-10.763365,11.577942,0.122371,372.946014
-10.650846,11.568502,0.041391,372.967987
-10.580791,11.607694,-0.037497,372.989014
-10.582800,11.667923,-0.129247,373.011993
-10.682850,11.676905,-0.225700,373.033997
-10.845168,11.664931,-0.308551,373.056000
-11.018344,11.605680,-0.347204,373.078003
-11.177991,11.549118,-0.331808,373.101013
-11.312737,11.548456,-0.255365,373.122009
-11.365447,11.629537,-0.093830,373.145996
-11.380999,11.768647,0.071293,373.167999
-11.348612,11.904671,0.188297,373.188995
-11.248550,11.987556,0.310714,373.213013
-11.138668,12.022690,0.399384,373.234009
-11.037505,11.984160,0.453803,373.256989
-10.950730,11.867562,0.477436,373.278992
-10.854181,11.688550,0.449683,373.302002
-10.798101,11.568960,0.375960,373.325012
-10.756345,11.497305,0.287541,373.346985
-10.768498,11.511990,0.195423,373.368988
-10.800468,11.589546,0.082521,373.390991
-10.894272,11.640356,-0.046229,373.412994
-11.000907,11.698495,-0.176652,373.436005
-11.143606,11.827476,-0.251495,373.458008
-11.321508,11.982590,-0.275215,373.480011
-11.499231,12.099795,-0.279933,373.502014
-11.588754,12.213224,-0.241975,373.523987
-11.653893,12.315008,-0.177840,373.548004
-11.690311,12.364998,-0.089101,373.567993
-11.713231,12.374396,0.039399,373.592010
-11.653428,12.295303,0.170904,373.613007
-11.540932,12.163330,0.262509,373.636993
-11.465776,12.009179,0.315522,373.657990
-11.372166,11.881229,0.285393,373.679993
-11.288836,11.739920,0.229934,373.701996
-11.199907,11.584185,0.145512,373.725006
-11.095037,11.521408,0.046405,373.747009
-11.050108,11.566338,-0.056593,373.769012
-11.070621,11.672014,-0.224820,373.791992
-11.227005,11.810913,-0.404061,373.812988
-11.430693,11.963041,-0.511778,373.834991
-11.678336,12.079496,-0.566162,373.858002
-11.865010,12.218730,-0.545323,373.878998
-12.064492,12.436052,-0.503888,373.902008
-12.210061,12.497114,-0.465389,373.924011
-12.302032,12.450205,-0.409803,373.947998
-12.345838,12.377852,-0.294908,373.968994
-12.314472,12.292824,-0.128717,373.990997
-12.258554,12.190644,0.012699,374.014008
-12.209403,12.114447,0.057319,374.036011
-12.146621,12.059067,0.090116,374.058014
-12.037383,12.026261,0.113898,374.079987
-11.963809,12.021788,0.125385,374.101990
-11.870149,11.980171,0.095071,374.125000
-11.803965,11.968048,0.039659,374.147003
-11.777895,11.966169,-0.052749,374.169006
-11.828246,12.019513,-0.186648,374.191010
-11.906189,12.022792,-0.285552,374.213989
-12.000812,12.002718,-0.351020,374.234985
-12.118164,12.005211,-0.398738,374.256012
-12.246830,12.020374,-0.418191,374.278992
-12.346599,12.015689,-0.404791,374.303986
-12.377154,11.972939,-0.380087,374.325989
-12.362112,11.889774,-0.332142,374.347992
-12.323461,11.837550,-0.308519,374.369995
-12.227491,11.767644,-0.309674,374.391998
-12.182136,11.760471,-0.342758,374.415009
-12.126934,11.753327,-0.389080,374.437012
-12.091102,11.788073,-0.403712,374.459015
-12.065188,11.905368,-0.439536,374.481995
-12.085691,12.068903,-0.483205,374.503998
-12.156444,12.259833,-0.548120,374.526001
-12.291912,12.436626,-0.626739,374.548004
-12.427697,12.517550,-0.700521,374.569000
-12.554210,12.523186,-0.740229,374.591003
-12.708369,12.541996,-0.736184,374.614990
-12.850665,12.478420,-0.700231,374.638000
-12.908317,12.365094,-0.646860,374.658997
-12.937319,12.266616,-0.552402,374.681000
-12.812500,12.170761,-0.406798,374.704010
-12.621535,12.061136,-0.342593,374.726013
-12.456334,11.938282,-0.372645,374.747986
-12.317082,11.874536,-0.466755,374.769989
-12.202822,11.803591,-0.549193,374.792999
-12.129694,11.755418,-0.603458,374.816010
-12.090091,11.757986,-0.601976,374.837006
-12.119952,11.848186,-0.605982,374.859009
-12.221027,12.037306,-0.607806,374.882996
-12.350803,12.182447,-0.620751,374.903992
-12.465060,12.202194,-0.576237,374.924988
-12.519018,12.154724,-0.480346,374.949005
-12.527978,12.065618,-0.414007,374.971008
-12.528876,12.065050,-0.412309,374.993988
-12.488730,12.098635,-0.441379,375.014008
-12.426489,12.090336,-0.463550,375.036987
-12.355038,12.110991,-0.489882,375.058990
-12.326289,12.164792,-0.492359,375.080994
-12.326253,12.232410,-0.491774,375.102997
-12.360390,12.313649,-0.475194,375.125000
-12.410662,12.336953,-0.465543,375.148010
-12.488839,12.389348,-0.477889,375.170013
-12.572137,12.442336,-0.560728,375.191986
-12.648899,12.482866,-0.668043,375.214996
-12.688197,12.499328,-0.713322,375.235992
-12.716391,12.531628,-0.730101,375.259003
-12.737664,12.609506,-0.746488,375.281006
-12.779728,12.711794,-0.786335,375.306000
-12.794762,12.788920,-0.784048,375.325989
-12.787727,12.846854,-0.747242,375.351013
-12.772581,12.919821,-0.706799,375.372009
-12.754197,12.962845,-0.680176,375.394989
-12.725471,13.001695,-0.639420,375.415009
-12.694655,13.080256,-0.630019,375.438995
-12.666767,13.155790,-0.659106,375.459991
-12.596585,13.231544,-0.651305,375.483002
-12.533682,13.275093,-0.615578,375.506989
-12.484175,13.323049,-0.545502,375.527008
-12.488590,13.368353,-0.508225,375.549011
-12.488771,13.355341,-0.462197,375.571991
-12.473043,13.322741,-0.439109,375.592987
-12.454454,13.299627,-0.403373,375.615997
-12.450450,13.304395,-0.399516,375.639008
-12.434179,13.364029,-0.361038,375.661011
-12.388090,13.430132,-0.312555,375.683014
-12.342593,13.501897,-0.263703,375.704010
-12.298815,13.599855,-0.237895,375.727997
-12.290160,13.686018,-0.240292,375.748993
-12.281340,13.752523,-0.283318,375.770996
-12.329832,13.806291,-0.282812,375.794006
-12.362943,13.766717,-0.254939,375.816010
-12.392681,13.730244,-0.266232,375.838013
-12.445621,13.694365,-0.294359,375.859009
-12.469921,13.693047,-0.327608,375.881012
-12.469354,13.701933,-0.325509,375.904999
-12.433985,13.709166,-0.318622,375.927002
-12.398420,13.730127,-0.290166,375.949005
-12.385251,13.764538,-0.244221,375.971985
-12.372740,13.802739,-0.214649,375.993988
-12.392383,13.790144,-0.227689,376.015991
-12.418358,13.786320,-0.230457,376.037994
-12.444715,13.764873,-0.239589,376.059998
-12.453987,13.730708,-0.275895,376.083008
-12.469588,13.712697,-0.336784,376.105011
-12.469986,13.720374,-0.378111,376.127014
-12.488560,13.722368,-0.410983,376.148010
-12.498029,13.726555,-0.425505,376.171997
-12.537522,13.736644,-0.429672,376.194000
-12.533442,13.708135,-0.382765,376.217987
-12.493114,13.643719,-0.354627,376.239014
-12.432220,13.584904,-0.330707,376.260986
-12.396529,13.545583,-0.320306,376.282990
-12.353541,13.536478,-0.302824,376.303009
-12.334522,13.535365,-0.274899,376.324005
-12.320021,13.552863,-0.221197,376.355988
-12.335688,13.596501,-0.151716,376.369995
-12.341313,13.641472,-0.110921,376.391998
-12.367147,13.678109,-0.114883,376.415009
-12.401287,13.668758,-0.128023,376.437012
-12.408349,13.627838,-0.150338,376.458008
-12.393985,13.565691,-0.153626,376.480988
-12.366028,13.489144,-0.153561,376.502991
-12.333685,13.500865,-0.165664,376.524994
-12.306024,13.550931,-0.166332,376.548004
-12.297982,13.621698,-0.184395,376.569000
-12.319863,13.675267,-0.215937,376.592010
-12.335743,13.703381,-0.195785,376.613007
-12.356424,13.664490,-0.153992,376.636993
-12.370010,13.642517,-0.135514,376.657990
-12.356644,13.633289,-0.163102,376.681000
-12.327538,13.624211,-0.182514,376.701996
-12.257763,13.685909,-0.184825,376.723999
-12.229197,13.729998,-0.187635,376.747009
-12.201183,13.743487,-0.192733,376.769989
-12.178680,13.707936,-0.199598,376.791992
-12.158051,13.657161,-0.195517,376.812988
-12.139119,13.598065,-0.214912,376.835999
-12.147882,13.590839,-0.242039,376.859009
-12.112220,13.597642,-0.246543,376.880005
-12.085218,13.620633,-0.272050,376.903992
-12.070974,13.600757,-0.277776,376.924988
-12.103405,13.595887,-0.316261,376.946991
-12.138065,13.558669,-0.329836,376.968994
-12.153726,13.471353,-0.300497,376.990997
-12.138751,13.384889,-0.230999,377.014008
-12.114058,13.348450,-0.160090,377.036011
-12.104979,13.302537,-0.112586,377.058014
-12.093287,13.260579,-0.052662,377.080994
-12.071606,13.188993,-0.024112,377.101990
-12.036080,13.086812,-0.009448,377.125000
-11.921603,13.021188,-0.022671,377.147003
-11.821874,12.973650,-0.032230,377.169006
-11.761960,12.973302,-0.092490,377.191010
-11.701352,12.999263,-0.133815,377.213013
-11.630132,13.007978,-0.162682,377.235992
-11.604259,13.039855,-0.200441,377.257996
-11.669686,13.127090,-0.223469,377.281006
-11.762779,13.188023,-0.185725,377.299011
-11.904870,13.244227,-0.200966,377.321991
-12.028945,13.206676,-0.216045,377.345001
-12.082005,13.181329,-0.256859,377.365997
-12.046195,13.288440,-0.379322,377.388000
-11.985615,13.532687,-0.535908,377.411011
-11.952819,13.792815,-0.700441,377.433990
-12.002542,13.978644,-0.750676,377.455994
-12.153942,14.172396,-0.779722,377.477997
-12.425811,14.280784,-0.866848,377.498993
-12.753713,14.313863,-0.893106,377.523010
-12.997630,14.335904,-0.761649,377.545013
-13.121271,14.296856,-0.381824,377.566010
-13.089477,14.206117,0.051142,377.588013
-12.932340,14.179451,0.376616,377.610992
-12.653028,14.202681,0.617049,377.634003
-12.292433,14.253456,0.724166,377.656006
-11.956289,14.287088,0.640901,377.677002
-11.753114,14.261851,0.308978,377.700012
-11.743175,14.165224,-0.182254,377.722992
-11.837934,14.039351,-0.512536,377.743988
-11.962487,13.975707,-0.672694,377.766998
-12.079901,14.059930,-0.634402,377.787994
-12.217836,14.267807,-0.499859,377.811005
-12.508809,14.466798,-0.377169,377.833008
-12.848616,14.548227,-0.306481,377.855011
-13.202863,14.568520,-0.341938,377.877991
-13.425709,14.515783,-0.390170,377.901001
-13.537985,14.315290,-0.385058,377.923004
-13.622553,14.037916,-0.314028,377.945007
-13.622766,13.708667,-0.116611,377.966003
-13.559884,13.443697,0.069682,377.989014
-13.453387,13.459706,0.197549,378.010986
-13.361123,13.752100,0.250865,378.032990
-13.284507,14.194444,0.188009,378.057007
-13.272859,14.533153,0.008136,378.078003
-13.254027,14.618742,-0.214309,378.100006
-13.298844,14.508905,-0.403659,378.122009
-13.370156,14.328424,-0.581570,378.144012
-13.498279,14.194444,-0.763866,378.165985
-13.622043,14.129563,-0.888524,378.187988
-13.703300,14.175653,-0.891377,378.210999
-13.728871,14.254296,-0.776793,378.233002
-13.817304,14.323568,-0.604755,378.256012
-14.006161,14.564039,-0.620775,378.277008
-14.438868,15.089629,-0.958823,378.303986
-14.867403,15.417116,-1.362752,378.325012
-15.352530,15.605137,-1.713066,378.346985
-15.803848,15.725471,-1.942362,378.369995
-16.226627,15.786684,-2.164823,378.391998
-16.563873,15.757423,-2.448484,378.415009
-16.902302,15.719918,-2.791069,378.436005
-17.262869,15.586887,-3.200628,378.459991
-17.643761,15.525934,-3.611323,378.480988
-17.995937,15.546623,-3.991719,378.502991
-18.338572,15.665611,-4.308177,378.527008
-18.651524,15.816442,-4.485571,378.546997
-18.950909,15.932153,-4.535738,378.569000
-19.361095,15.964808,-4.618454,378.592987
-19.768230,15.914394,-4.777302,378.614990
-20.092478,15.761234,-4.880527,378.636993
-20.298166,15.605478,-4.902373,378.657990
-20.292856,15.424854,-4.740841,378.682007
-20.216986,15.303618,-4.524078,378.703003
-20.085131,15.257788,-4.410739,378.726013
-20.006544,15.191364,-4.414769,378.747986
-19.967342,15.123274,-4.544094,378.769012
-19.843031,14.905049,-4.667988,378.792999
-19.654305,14.607923,-4.664241,378.815002
-19.483732,14.365355,-4.681573,378.837006
-19.376022,14.175156,-4.643651,378.859985
-19.342678,14.197060,-4.606809,378.881012
-19.359003,14.207366,-4.531481,378.903015
-19.344927,14.152773,-4.244227,378.925995
-19.319794,14.105672,-3.957151,378.947998
-19.309317,14.089512,-3.747201,378.971008
-19.336185,14.062853,-3.513210,378.993011
-19.309460,14.036079,-3.336656,379.015015
-19.237450,13.922643,-3.114800,379.036987
-19.096624,13.783464,-3.006672,379.059998
-18.931534,13.548882,-3.058482,379.082001
-18.722643,13.311949,-3.062665,379.104004
-18.505917,13.233668,-3.010042,379.126007
-18.346424,13.333362,-2.961591,379.148010
-18.161787,13.470826,-2.994251,379.169006
-17.952879,13.527216,-3.076112,379.192993
-17.737179,13.499383,-3.033219,379.214996
-17.533409,13.495825,-2.922766,379.237000
-17.405313,13.551552,-2.903399,379.259003
-17.332268,13.581305,-3.002832,379.282990
-17.204664,13.535372,-3.093514,379.307007
-17.034245,13.457972,-3.000074,379.329987
-16.804165,13.433308,-2.833617,379.351990
-16.597921,13.457152,-2.705730,379.375000
-16.460213,13.518193,-2.693627,379.397003
-16.302114,13.562911,-2.746995,379.419006
-16.136555,13.563218,-2.685970,379.441010
-15.884362,13.542660,-2.495423,379.463013
-15.650012,13.487239,-2.233564,379.484985
-15.353465,13.459311,-2.046638,379.507996
-15.109956,13.476762,-1.928299,379.531006
-14.894873,13.567966,-1.777281,379.553009
-14.691685,13.659633,-1.488001,379.575012
-14.505883,13.717396,-1.146474,379.597992
-14.333300,13.713181,-0.867842,379.618988
-14.122790,13.646192,-0.553038,379.641998
-13.902357,13.670322,-0.175478,379.664001
-13.696665,13.722157,0.213297,379.686005
-13.540051,13.723154,0.461098,379.708008
-13.428844,13.690669,0.541959,379.730988
-13.297894,13.626431,0.572836,379.752991
-13.164806,13.544647,0.679793,379.774994
-13.038731,13.507395,0.781148,379.796997
-12.959892,13.457269,0.790822,379.820007
-12.869426,13.376091,0.721762,379.842010
-12.808139,13.286349,0.582842,379.864014
-12.743536,13.207836,0.348015,379.886993
-12.720859,13.112255,0.052181,379.907990
-12.714983,12.982816,-0.381589,379.931000
-12.774219,12.776469,-0.926147,379.953003
-12.852205,12.490189,-1.506046,379.975006
-12.878697,12.223722,-1.953757,379.997986
-12.927098,12.059286,-2.361529,380.019012
-12.999911,12.014117,-2.804752,380.044006
-12.997897,12.021358,-3.270132,380.062988
-13.001593,12.028898,-3.615085,380.087006
-13.009920,12.062626,-3.743263,380.109009
-13.129431,12.226796,-3.832924,380.131012
-13.497562,12.601616,-4.087486,380.152008
-14.072020,12.937108,-4.480863,380.175995
-14.506310,12.956520,-4.521739,380.196991
-14.467541,12.648725,-3.808563,380.220001
-14.047786,12.339828,-2.585361,380.242004
-13.400462,12.112821,-1.326024,380.265015
-12.542182,12.194680,-0.025027,380.286987
-11.852236,12.572301,0.616960,380.304993
-11.026674,13.014078,1.093206,380.326996
-10.129750,13.099141,1.376907,380.348999
-9.313471,12.872870,1.428686,380.372009
-8.678273,12.588694,1.313707,380.393005
-8.340157,12.297503,0.925418,380.415985
-8.173932,12.017369,0.287608,380.438995
-8.093055,11.714696,-0.267072,380.459015
-7.928727,11.344957,-0.597238,380.483002
-7.728749,11.158588,-0.569220,380.505005
-7.472445,11.193853,-0.341058,380.526001
-7.156039,11.376683,-0.009025,380.550995
-6.826655,11.429399,0.320507,380.571991
-6.518068,11.348392,0.657877,380.593994
-6.270200,11.262182,0.947824,380.615997
-6.059219,11.190104,1.129188,380.639008
-5.870226,11.105676,1.241295,380.661011
-5.681839,11.031745,1.345501,380.682007
-5.521360,10.936136,1.435353,380.704987
-5.389113,10.858962,1.474016,380.726013
-5.270453,10.877124,1.550799,380.748993
-5.115880,10.970581,1.668085,380.772003
-4.966564,11.086428,1.736782,380.794006
-4.840495,11.196919,1.796944,380.815002
-4.727012,11.308177,1.850723,380.838013
-4.657564,11.409987,1.877543,380.859009
-4.660764,11.526346,1.805429,380.881989
-4.692743,11.597121,1.662903,380.903992
-4.710060,11.682368,1.588332,380.927002
-4.772261,11.705762,1.554172,380.949005
-4.840269,11.692661,1.556792,380.971008
-4.880385,11.578666,1.489941,380.993988
-4.849020,11.427473,1.437293,381.015991
-4.776121,11.299803,1.432256,381.039001
-4.716925,11.314323,1.455605,381.058990
-4.745416,11.516047,1.509559,381.082001
-4.817191,11.572485,1.495124,381.105011
-4.860065,11.450744,1.468898,381.126007
-4.845182,11.218298,1.526410,381.149994
-4.769654,11.126992,1.688149,381.170990
-4.591711,11.114732,1.892162,381.194000
-4.385096,11.127033,2.005128,381.216003
-4.185476,11.162687,2.086594,381.238007
-3.997736,11.260905,2.159315,381.260010
-3.860667,11.423265,2.152676,381.282013
-3.782668,11.580162,2.100774,381.303986
-3.757464,11.676583,2.030494,381.326996
-3.683570,11.684779,2.031505,381.348999
-3.598393,11.683414,2.015722,381.371002
-3.436675,11.784507,2.000545,381.394012
-3.294716,11.992896,1.975611,381.415985
-3.099520,12.223640,1.963443,381.437988
-2.871242,12.452350,1.949498,381.459015
-2.548997,12.683667,1.943532,381.483002
-2.084244,12.851335,1.949892,381.503998
-1.541670,13.026973,1.932844,381.527008
-0.941807,13.191929,1.884164,381.549011
-0.247612,13.244276,1.892691,381.571991
0.541986,13.262888,1.923620,381.593994
1.362990,13.277491,1.992382,381.614990
2.217050,13.221442,2.047435,381.639008
3.007590,13.092263,2.105348,381.660004
3.768719,12.860228,2.078079,381.683014
4.444781,12.604519,2.026497,381.704987
5.132956,12.370845,1.958540,381.726013
5.795774,12.150558,1.840971,381.748993
6.300413,12.108606,1.691989,381.770996
6.669507,12.221066,1.504579,381.792999
7.048190,12.313594,1.515182,381.815002
7.525658,12.381179,1.697986,381.837006
7.874938,12.398494,1.891343,381.859009
8.101883,12.335512,1.921056,381.882996
8.336336,12.204618,1.810413,381.903992
8.656782,12.006604,1.761136,381.927002
9.047695,11.868621,1.743134,381.949005
9.320767,11.809403,1.617426,381.971008
9.466186,11.743376,1.386952,381.993011
9.578918,11.637863,1.106863,382.015991
9.762195,11.487537,1.028100,382.036987
10.026834,11.339274,1.234200,382.059998
10.251760,11.280412,1.516689,382.082001
10.415556,11.256417,1.794296,382.104004
10.577519,11.239506,2.178168,382.126007
10.713104,11.269382,2.567188,382.148987
10.805937,11.256076,2.917402,382.170990
10.926217,11.271164,3.313241,382.192993
11.094118,11.367394,3.782959,382.214996
11.264158,11.485734,4.298426,382.238007
11.408691,11.582607,4.753730,382.260986
11.499907,11.565532,5.122657,382.282990
11.463427,11.386690,5.453110,382.304993
11.309289,11.208715,5.736222,382.325989
11.082915,11.036253,5.819153,382.348999
10.855276,10.808828,5.759957,382.372009
10.809884,10.515240,5.858977,382.398010
10.949614,10.225872,6.150060,382.415985
11.076298,10.090518,6.516081,382.437988
11.118458,10.032085,6.644916,382.459015
11.094290,9.971358,6.617327,382.480988
11.027587,9.881104,6.600084,382.505005
10.945071,9.877437,6.599834,382.527008
10.841029,9.905106,6.597182,382.549011
10.763289,9.844631,6.564445,382.571991
10.593025,9.789676,6.415815,382.592987
10.376199,9.867854,6.220735,382.614990
10.180733,9.959726,5.956644,382.638000
10.060823,10.095716,5.708694,382.660004
9.967175,10.230659,5.479547,382.682007
9.922763,10.337156,5.293557,382.704010
9.917821,10.432069,5.045934,382.726013
9.836770,10.519454,4.734110,382.748993
9.786816,10.468692,4.434886,382.770996
9.787314,10.253179,4.255226,382.792999
9.831251,9.995039,4.056251,382.815002
9.857304,9.850628,3.738304,382.838013
9.784070,9.891780,3.343690,382.859009
9.604657,10.126834,2.852888,382.881989
9.413441,10.446548,2.478358,382.903992
9.340310,10.725664,2.370972,382.928986
9.351329,10.923309,2.445659,382.949005
9.386795,10.995252,2.661431,382.968994
9.429125,10.910701,2.820221,382.992004
9.539528,10.708329,2.917154,383.015991
9.760352,10.579976,3.017552,383.037994
10.038820,10.574908,3.095380,383.059998
10.230190,10.616825,3.007472,383.082001
10.247081,10.670223,2.670969,383.104004
10.166512,10.739850,2.238848,383.125000
10.112775,10.808958,1.946220,383.148987
10.148080,10.983579,1.964257,383.169006
10.262942,11.306620,2.222226,383.192993
10.326478,11.769276,2.456453,383.214996
10.352830,12.305439,2.673891,383.237000
10.328257,12.710463,2.778038,383.259003
10.268756,12.879305,2.758755,383.281006
10.079037,13.038284,2.646531,383.307007
9.888090,13.213444,2.560730,383.328003
9.723940,13.300297,2.527584,383.351013
9.505868,13.247110,2.478975,383.372986
9.242639,13.094271,2.302173,383.394012
8.983358,12.934991,2.104042,383.417999
8.821589,12.814889,2.053736,383.438995
8.752141,12.760534,2.153959,383.460999
8.793791,12.867741,2.396057,383.483002
8.873240,13.044903,2.537463,383.506012
8.942632,13.176581,2.576657,383.528015
8.983987,13.223662,2.556363,383.550995
9.008814,13.271446,2.564415,383.571991
8.981224,13.290816,2.532210,383.595001
8.859338,13.266665,2.411389,383.618011
8.728121,13.262075,2.316190,383.639008
8.593671,13.293815,2.297912,383.661011
8.478162,13.300147,2.338794,383.683990
8.386219,13.302340,2.382520,383.704987
8.359789,13.306676,2.441483,383.727997
8.374599,13.338710,2.551417,383.748993
8.397535,13.392075,2.654874,383.772003
8.414854,13.445145,2.747811,383.794006
8.442730,13.477397,2.842630,383.817993
8.467179,13.476071,2.871457,383.838013
8.496575,13.439237,2.876055,383.860992
8.561173,13.486262,2.968606,383.882996
8.634887,13.546553,3.069219,383.906006
8.638677,13.563451,3.107910,383.928009
8.581133,13.512463,3.125277,383.950989
8.547689,13.484964,3.152128,383.971008
8.538183,13.489800,3.205141,383.993988
8.530061,13.461974,3.251356,384.016998
8.466425,13.431601,3.264186,384.037994
8.392301,13.375613,3.255486,384.061005
8.289184,13.318151,3.219921,384.083008
8.142181,13.251912,3.216733,384.105988
7.926167,13.166685,3.256445,384.128998
7.699736,13.030327,3.304440,384.149994
7.399022,12.915204,3.402597,384.170990
7.034623,12.755322,3.588555,384.195007
6.611246,12.556871,3.832487,384.216003
6.173515,12.272579,4.140040,384.238007
5.662656,11.917484,4.507561,384.260986
5.050752,11.564644,4.787465,384.282990
4.214006,11.185445,5.120346,384.308014
3.407398,10.962303,5.540193,384.329987
2.723112,10.787450,6.077101,384.351990
2.049013,10.673597,6.613562,384.375000
1.367451,10.668318,7.007251,384.395996
0.624066,10.669581,7.208553,384.419006
-0.127798,10.616955,7.216368,384.441010
-0.868175,10.471772,7.067302,384.463013
-1.593501,10.222559,6.799097,384.485992
-2.312017,9.954153,6.446043,384.507996
-3.025765,9.751146,5.968455,384.529999
-3.692742,9.583315,5.535413,384.552002
-4.283016,9.432859,5.169370,384.574005
-4.780634,9.356614,4.951664,384.596008
-5.210435,9.421227,4.851194,384.618988
-5.596011,9.570222,4.808368,384.640991
-5.908347,9.719092,4.827171,384.662994
-6.184649,9.821675,4.868371,384.684998
-6.426640,9.945875,4.971688,384.708008
-6.647783,10.033718,5.081599,384.730988
-6.858872,10.025890,5.130345,384.752014
-7.010212,9.912694,5.192403,384.774994
-7.102628,9.687864,5.265414,384.795990
-7.166534,9.428017,5.323301,384.820007
-7.218294,9.208364,5.331310,384.841003
-7.256117,9.021040,5.270853,384.864014
-7.248600,8.927952,5.234149,384.885986
-7.216248,8.856064,5.242584,384.907013
-7.174644,8.800364,5.294787,384.931000
-7.128635,8.793520,5.379290,384.951996
-7.099547,8.924932,5.471631,384.973999
-7.142664,9.174535,5.538962,384.997009
-7.199531,9.457087,5.577688,385.019012
-7.300382,9.709660,5.616472,385.041992
-7.385062,9.942719,5.690866,385.065002
-7.451506,10.194296,5.826631,385.087006
-7.527032,10.402200,5.916153,385.108002
-7.660337,10.480808,5.879468,385.131012
-7.849407,10.364238,5.655764,385.153015
-8.034781,9.969794,5.329828,385.174988
-8.146713,9.447552,5.041939,385.196014
-8.174135,8.899340,4.797075,385.218994
-8.160250,8.583888,4.589320,385.240997
-8.100853,8.458629,4.385465,385.263000
-8.053823,8.428569,4.180232,385.285004
-8.020153,8.417381,4.060587,385.308014
-7.992800,8.352522,3.981846,385.329987
-7.987627,8.275860,3.973145,385.352997
-7.983243,8.163189,4.016357,385.373993
-7.952119,8.012051,4.120909,385.397003
-7.919564,7.869935,4.254000,385.419006
-7.851878,7.744806,4.366585,385.441986
-7.788755,7.621029,4.405910,385.463013
-7.668316,7.506855,4.410808,385.484985
-7.584289,7.426430,4.337081,385.507996
-7.553710,7.373694,4.202322,385.528992
-7.522862,7.333014,4.113245,385.552002
-7.512116,7.326545,4.090238,385.574005
-7.534577,7.356018,4.106726,385.596008
-7.587941,7.369248,4.070408,385.618988
-7.683028,7.341668,3.995466,385.640991
-7.745339,7.290530,3.943473,385.664001
-7.823333,7.179061,3.909497,385.684998
-7.851356,7.073671,3.913982,385.708008
-7.853069,7.020730,3.971506,385.730011
-7.831226,6.987707,4.045209,385.752014
-7.764939,6.927594,4.099960,385.774994
-7.681544,6.868499,4.134343,385.795990
-7.576053,6.850454,4.136059,385.819000
-7.462397,6.845147,4.141973,385.841003
-7.390395,6.859695,4.145529,385.864014
-7.343338,6.909453,4.181690,385.885986
-7.318209,6.923715,4.229913,385.907990
-7.319328,6.974757,4.288885,385.931000
-7.357668,7.051275,4.341916,385.953003
-7.395044,7.092755,4.362684,385.975006
-7.412621,7.078862,4.382715,385.996002
-7.424780,7.113560,4.373738,386.019012
-7.447012,7.172470,4.356967,386.040985
-7.429597,7.253722,4.332579,386.063995
-7.421974,7.318971,4.314973,386.085999
-7.380835,7.373442,4.312716,386.108002
-7.347306,7.406581,4.302516,386.128998
-7.303949,7.413869,4.285770,386.152008
-7.252278,7.393461,4.244964,386.174988
-7.222160,7.377697,4.206934,386.196991
-7.199761,7.345281,4.215287,386.217987
-7.170324,7.295263,4.236297,386.240997
-7.137802,7.293924,4.237045,386.263000
-7.146037,7.299470,4.254854,386.286011
-7.127383,7.316662,4.259986,386.308990
-7.114260,7.348525,4.276014,386.330994
-7.096534,7.385176,4.320437,386.352997
-7.066380,7.442618,4.345145,386.373993
-7.043203,7.490408,4.365716,386.397003
-6.960006,7.525488,4.407660,386.419006
-6.863026,7.599173,4.453156,386.441010
-6.773628,7.642756,4.469010,386.463989
-6.716837,7.666060,4.452842,386.484985
-6.628117,7.602956,4.443849,386.507996
-6.499229,7.518713,4.482089,386.529999
-6.372680,7.422544,4.516174,386.553009
-6.256876,7.325644,4.536595,386.574005
-6.105504,7.257130,4.545040,386.596008
-5.900497,7.260183,4.575430,386.618988
-5.685024,7.347985,4.615935,386.640991
-5.488772,7.549326,4.641921,386.664001
-5.333204,7.785445,4.646339,386.684998
-5.209209,8.020383,4.640196,386.709015
-5.138129,8.204088,4.644769,386.730988
