Speed,ElapsedTimeSeconds
45.204594,9.975000
45.221008,9.983000
45.230583,9.992000
45.233353,10.000000
45.229366,10.008000
45.218681,10.016000
45.201363,10.025000
45.177475,10.034000
45.147106,10.041000
44.693478,10.050000
44.620773,10.058000
44.568180,10.067000
44.514278,10.075000
44.460094,10.083000
44.413048,10.092000
44.359657,10.100000
44.297997,10.109000
44.229950,10.117000
44.155975,10.124000
44.075939,10.133000
43.993458,10.141000
43.908508,10.150000
43.820969,10.158000
43.730808,10.166000
43.637970,10.175000
43.542454,10.183000
43.444263,10.192000
43.343449,10.200000
43.240040,10.208000
43.134106,10.217000
43.025707,10.225000
42.914925,10.233000
42.801823,10.242000
42.686497,10.250000
42.569019,10.258000
42.527283,10.267000
42.475883,10.274000
42.412971,10.283000
42.338493,10.292000
42.252834,10.300000
42.157043,10.309000
42.053123,10.317000
41.945824,10.325000
41.838722,10.333000
41.732998,10.341000
41.630138,10.350000
41.531616,10.358000
41.438908,10.367000
41.353416,10.375000
41.276478,10.383000
41.209301,10.392000
41.152981,10.400000
41.108433,10.408000
41.076412,10.416000
41.057484,10.425000
41.052021,10.434000
41.171612,10.442000
41.153641,10.450000
41.196190,10.458000
41.096668,10.467000
41.059204,10.475000
41.007557,10.483000
41.024483,10.492000
41.046314,10.500000
41.019688,10.508000
41.022923,10.517000
40.988754,10.525000
40.976387,10.533000
40.936230,10.541000
41.200565,10.550000
41.344826,10.558000
41.490921,10.567000
41.618729,10.575000
41.744366,10.583000
41.857121,10.592000
41.963329,10.600000
42.060364,10.608000
42.150551,10.616000
42.233513,10.625000
42.309990,10.632000
42.557152,10.642000
42.857964,10.650000
43.077068,10.658000
43.221539,10.667000
43.367687,10.675000
43.497597,10.683000
43.618145,10.692000
43.727783,10.700000
43.827572,10.708000
43.917549,10.717000
43.998055,10.725000
44.069290,10.733000
44.131462,10.742000
44.050350,10.750000
44.106995,10.758000
44.116039,10.766000
44.098701,10.775000
44.112267,10.784000
44.106419,10.791000
44.093174,10.800000
44.066978,10.809000
44.034794,10.817000
43.994881,10.825000
43.948643,10.832000
43.895638,10.842000
43.836117,10.850000
43.786251,10.859000
43.749123,10.867000
43.726551,10.875000
43.719578,10.883000
43.728985,10.892000
43.755230,10.900000
43.798420,10.909000
43.858292,10.917000
43.934174,10.925000
44.025043,10.933000
44.129490,10.942000
