YawRotation,PitchRotation,RollRotation,ElapsedTimeSeconds
12.413903,2.355008,13.787560,20.139000
11.025412,1.512368,13.506738,20.160999
9.763745,1.312004,12.629719,20.184000
7.859180,1.547864,11.683220,20.207001
5.758827,2.024345,10.489629,20.228001
4.084991,2.487671,9.263779,20.250000
1.948089,2.857737,8.422576,20.271999
-0.607045,3.327586,7.485575,20.295000
-3.101130,3.712351,6.320777,20.316999
-5.761401,4.002033,5.147229,20.339001
-8.148655,4.352948,4.107773,20.361000
-10.589279,4.430566,3.028965,20.385000
-12.878126,4.306516,1.862619,20.406000
-14.941419,4.552895,0.783336,20.429001
-16.770269,4.641885,-0.385217,20.451000
-19.521503,4.393075,-1.610576,20.474001
-22.000685,4.381969,-3.195621,20.495001
-23.463940,4.440777,-4.741466,20.517000
-25.586916,4.066742,-6.012198,20.540001
-28.281940,3.427607,-6.880764,20.563999
-29.870827,3.066427,-7.689915,20.584000
-31.362617,2.797345,-8.590761,20.607000
-33.005829,2.062922,-9.210773,20.629000
-34.309399,0.942184,-10.190834,20.650999
-36.194561,0.859135,-10.581371,20.676001
-38.726475,0.601630,-10.379858,20.695999
-41.097923,0.211271,-10.398578,20.724001
-43.564613,-0.008545,-10.570972,20.743000
-46.042103,-0.105171,-10.181368,20.764999
-48.827885,-0.134241,-9.136319,20.785999
-51.415245,-0.208935,-8.360538,20.806999
-53.839470,-0.337083,-7.786693,20.839001
-56.136848,-0.414538,-7.450747,20.851000
-58.610409,-0.515304,-7.432674,20.875999
-60.801502,-0.319468,-7.089212,20.896999
-62.740982,-0.059805,-6.387730,20.917999
-64.778465,0.474234,-5.548270,20.940001
-66.277267,1.188972,-4.794472,20.962000
-67.819344,1.800158,-4.326757,20.985001
-69.233635,2.425694,-3.959034,21.006001
-70.337296,2.915698,-3.365464,21.028999
-71.282539,3.437805,-2.930370,21.051001
-71.795685,4.056313,-2.521361,21.072001
-72.252701,4.678351,-2.068584,21.094999
-72.711830,5.096311,-1.839024,21.117001
-73.165642,5.460620,-1.456098,21.139999
-73.536148,5.720310,-1.080449,21.162001
-74.434242,5.826855,-0.620940,21.184999
-75.372894,5.762214,-0.129299,21.207001
-76.425346,5.679930,0.676697,21.229000
-77.464325,5.716663,1.582818,21.250000
-78.289452,5.775512,2.350244,21.271999
-79.344032,5.662377,2.958609,21.295000
-80.363159,5.495174,3.475645,21.316999
-81.243515,5.364908,4.304678,21.340000
-82.008965,5.167188,5.269600,21.364000
-82.996796,5.890368,6.915631,21.388000
-84.150070,5.424379,7.221256,21.407000
-85.245888,4.756824,7.471539,21.427999
-86.677673,3.971331,7.716760,21.451000
-88.100197,3.078018,8.128235,21.473000
-89.541931,2.229476,8.832448,21.495001
-90.866280,1.469522,9.503868,21.517000
-92.380157,0.630317,10.144229,21.539000
-93.911110,-0.090746,10.592760,21.562000
-95.297264,-0.565021,10.865504,21.584000
-96.563400,-0.836773,11.148705,21.607000
-97.646446,-0.683299,11.774167,21.625999
-98.644669,-0.040899,12.481542,21.646999
-99.532265,0.841295,12.728468,21.669001
-100.078209,1.644464,12.551592,21.691000
-100.704643,2.670187,12.121251,21.714001
-101.359001,3.938205,12.170652,21.735001
-100.691963,5.035386,10.467563,21.757000
-101.221939,6.464432,9.037257,21.778999
-100.962990,6.861656,8.500550,21.802000
-100.040359,5.370079,9.248388,21.825001
-99.771759,4.601888,10.178839,21.847000
-100.299591,4.305430,10.353564,21.868000
-101.099457,4.952338,9.647662,21.891001
-101.797455,5.513041,8.873144,21.912001
-101.827339,5.282140,9.029978,21.934999
-101.914108,4.357380,9.156618,21.958000
-102.439598,3.980989,9.129848,21.979000
-102.967743,3.600356,8.755582,22.003000
-103.076141,3.848484,8.020660,22.025000
-103.236557,4.833383,8.003332,22.047001
-103.493217,5.010231,6.630881,22.069000
-103.578835,5.532685,6.810503,22.091999
-103.651680,5.335416,6.775389,22.113001
-103.607773,4.984330,6.788558,22.135000
-103.591293,5.013365,6.747162,22.158001
-103.636581,5.053049,6.716556,22.181000
-103.828125,5.027483,6.695956,22.202000
-103.770432,4.934579,6.680266,22.224001
-103.705902,4.994473,6.474821,22.246000
-103.351723,4.870990,5.740356,22.268000
-103.035774,4.872431,5.186868,22.291000
-102.975113,5.027893,4.521184,22.313999
-102.830788,5.130578,3.850816,22.334999
-103.086342,5.051150,2.988902,22.357000
-103.394104,4.877718,1.721308,22.379000
-103.434013,4.723963,0.076625,22.400999
-103.574318,3.870067,-0.817159,22.424999
-104.611305,3.448958,0.121339,22.447001
-104.090973,4.156149,0.349538,22.468000
-104.226082,4.429138,0.873605,22.490000
-103.904114,4.497256,1.135575,22.514000
-103.921455,4.432670,1.202862,22.535000
-103.831741,4.424617,1.093269,22.556999
-103.906700,4.347361,0.906076,22.580000
-103.931824,4.246690,0.535142,22.601999
-104.061607,4.016322,0.182157,22.627001
-104.067390,3.944919,0.066330,22.648001
-104.018738,3.782449,-0.191488,22.670000
-103.966827,3.675161,0.149349,22.693001
-103.958809,3.808882,0.096176,22.715000
-103.970367,3.860716,0.090789,22.737000
-103.972664,3.817447,0.123971,22.759001
-103.966850,3.837781,0.110318,22.782000
-103.986893,3.871829,0.131825,22.802999
-104.001465,3.846714,0.121280,22.826000
-104.018898,3.855409,0.126590,22.848000
-104.016258,3.848504,0.118065,22.870001
-104.009499,3.858128,0.116131,22.893000
-104.005264,3.875517,0.121726,22.915001
-104.015198,3.873509,0.119946,22.937000
-104.015808,3.862492,0.124239,22.959000
-104.017479,3.859945,0.120789,22.982000
-104.011635,3.849064,0.112867,23.003000
-104.023682,3.854043,0.124301,23.027000
-104.016212,3.848975,0.122685,23.048000
-104.028992,3.861352,0.121183,23.070000
-104.008850,3.854863,0.115052,23.093000
-104.019279,3.854993,0.134369,23.115000
-104.020256,3.857595,0.114803,23.136999
-104.017731,3.874828,0.118082,23.159000
-104.020180,3.878775,0.109913,23.181999
-104.014832,3.867649,0.114705,23.204000
-104.015205,3.860327,0.115288,23.226999
-104.004379,3.872792,0.111453,23.247999
-104.008339,3.870921,0.108351,23.270000
-104.027496,3.855225,0.121428,23.292999
-104.039436,3.829639,0.121436,23.315001
-104.019508,3.851899,0.119672,23.337000
-104.010147,3.885626,0.107700,23.358999
0.000000,0.000000,0.000000,23.381001
0.000000,0.000000,0.000000,23.403999
0.000000,0.000000,0.000000,23.427999
0.000000,0.000000,0.000000,23.448999
0.000000,0.000000,0.000000,23.471001
0.000000,0.000000,0.000000,23.492001
0.000000,0.000000,0.000000,23.514999
0.000000,0.000000,0.000000,23.537001
0.000000,0.000000,0.000000,23.559000
0.000000,0.000000,0.000000,23.583000
0.000000,0.000000,0.000000,23.604000
0.000000,0.000000,0.000000,23.625999
0.000000,0.000000,0.000000,23.649000
0.000000,0.000000,0.000000,23.672001
0.000000,0.000000,0.000000,23.694000
0.000000,0.000000,0.000000,23.715000
0.000000,0.000000,0.000000,23.738001
0.000000,0.000000,0.000000,23.759001
0.000000,0.000000,0.000000,23.782000
0.000000,0.000000,0.000000,23.804001
0.000000,0.000000,0.000000,23.827000
0.000000,0.000000,0.000000,23.849001
0.000000,0.000000,0.000000,23.871000
0.000000,0.000000,0.000000,23.893000
0.000000,0.000000,0.000000,23.915001
0.000000,0.000000,0.000000,23.938000
0.000000,0.000000,0.000000,23.959999
0.000000,0.000000,0.000000,23.981001
0.000000,0.000000,0.000000,24.004000
0.000000,0.000000,0.000000,24.025999
0.000000,0.000000,0.000000,24.048000
0.000000,0.000000,0.000000,24.070999
